# Gene name	miRNA ID
ENSMUSG00000024219	mmu-miR-450b-5p
ENSMUSG00000024219	mmu-miR-532-3p
ENSMUSG00000024220	mmu-miR-151-3p
ENSMUSG00000024222	mmu-miR-151-3p
ENSMUSG00000024222	mmu-miR-188-5p
ENSMUSG00000024222	mmu-miR-3091-3p
ENSMUSG00000024222	mmu-miR-339-3p
ENSMUSG00000024222	mmu-miR-450b-5p
ENSMUSG00000024222	mmu-miR-466d-5p
ENSMUSG00000024222	mmu-miR-466k
ENSMUSG00000024222	mmu-miR-532-3p
ENSMUSG00000024222	mmu-miR-542-3p
ENSMUSG00000024231	mmu-miR-15a-5p
ENSMUSG00000024231	mmu-miR-188-3p
ENSMUSG00000024231	mmu-miR-532-3p
ENSMUSG00000024231	mmu-miR-872-5p
ENSMUSG00000024232	mmu-miR-1198-5p
ENSMUSG00000024232	mmu-miR-188-3p
ENSMUSG00000024232	mmu-miR-34b-3p
ENSMUSG00000024232	mmu-miR-34b-5p
ENSMUSG00000024232	mmu-miR-362-3p
ENSMUSG00000024232	mmu-miR-363-5p
ENSMUSG00000024232	mmu-miR-501-3p
ENSMUSG00000024232	mmu-miR-501-5p
ENSMUSG00000024232	mmu-miR-542-5p
ENSMUSG00000024232	mmu-miR-93-5p
ENSMUSG00000024234	mmu-miR-1198-5p
ENSMUSG00000024234	mmu-miR-450b-5p
ENSMUSG00000024234	mmu-miR-532-5p
ENSMUSG00000024234	mmu-miR-542-3p
ENSMUSG00000024234	mmu-miR-669f-3p
ENSMUSG00000024235	mmu-miR-501-5p
ENSMUSG00000024235	mmu-miR-669f-3p
ENSMUSG00000024236	mmu-miR-1187
ENSMUSG00000024236	mmu-miR-1198-5p
ENSMUSG00000024236	mmu-miR-409-3p
ENSMUSG00000024236	mmu-miR-410-3p
ENSMUSG00000024236	mmu-miR-466n-3p
ENSMUSG00000024240	mmu-miR-188-3p
ENSMUSG00000024240	mmu-miR-22-3p
ENSMUSG00000024240	mmu-miR-26a-5p
ENSMUSG00000024240	mmu-miR-32-3p
ENSMUSG00000024240	mmu-miR-320-3p
ENSMUSG00000024240	mmu-miR-342-3p
ENSMUSG00000024240	mmu-miR-362-5p
ENSMUSG00000024240	mmu-miR-381-3p
ENSMUSG00000024240	mmu-miR-500-5p
ENSMUSG00000024240	mmu-miR-501-5p
ENSMUSG00000024240	mmu-miR-532-5p
ENSMUSG00000024240	mmu-miR-669f-3p
ENSMUSG00000024241	mmu-miR-151-3p
ENSMUSG00000024241	mmu-miR-152-3p
ENSMUSG00000024241	mmu-miR-188-5p
ENSMUSG00000024241	mmu-miR-32-3p
ENSMUSG00000024241	mmu-miR-342-3p
ENSMUSG00000024241	mmu-miR-34b-3p
ENSMUSG00000024241	mmu-miR-34b-5p
ENSMUSG00000024241	mmu-miR-409-3p
ENSMUSG00000024241	mmu-miR-501-3p
ENSMUSG00000024241	mmu-miR-93-5p
ENSMUSG00000024246	mmu-miR-151-3p
ENSMUSG00000024248	mmu-miR-450b-5p
ENSMUSG00000024248	mmu-miR-532-3p
ENSMUSG00000024260	mmu-miR-501-5p
ENSMUSG00000024269	mmu-miR-1198-5p
ENSMUSG00000024269	mmu-miR-188-5p
ENSMUSG00000024269	mmu-miR-3074-1-3p
ENSMUSG00000024269	mmu-miR-342-3p
ENSMUSG00000024269	mmu-miR-362-5p
ENSMUSG00000024269	mmu-miR-409-3p
ENSMUSG00000024269	mmu-miR-450b-5p
ENSMUSG00000024269	mmu-miR-466k
ENSMUSG00000024269	mmu-miR-501-5p
ENSMUSG00000024269	mmu-miR-532-5p
ENSMUSG00000024269	mmu-miR-542-3p
ENSMUSG00000024269	mmu-miR-669f-3p
ENSMUSG00000024270	mmu-miR-669f-3p
ENSMUSG00000024271	mmu-miR-669f-3p
ENSMUSG00000024273	mmu-miR-188-3p
ENSMUSG00000024276	mmu-miR-1187
ENSMUSG00000024276	mmu-miR-151-3p
ENSMUSG00000024276	mmu-miR-3074-1-3p
ENSMUSG00000024276	mmu-miR-342-3p
ENSMUSG00000024276	mmu-miR-409-3p
ENSMUSG00000024276	mmu-miR-466n-3p
ENSMUSG00000024276	mmu-miR-532-5p
ENSMUSG00000024276	mmu-miR-542-3p
ENSMUSG00000024276	mmu-miR-669f-3p
ENSMUSG00000024277	mmu-miR-1198-5p
ENSMUSG00000024277	mmu-miR-151-3p
ENSMUSG00000024277	mmu-miR-3074-1-3p
ENSMUSG00000024277	mmu-miR-362-3p
ENSMUSG00000024277	mmu-miR-363-5p
ENSMUSG00000024277	mmu-miR-409-3p
ENSMUSG00000024277	mmu-miR-410-3p
ENSMUSG00000024277	mmu-miR-466d-5p
ENSMUSG00000024277	mmu-miR-466k
ENSMUSG00000024277	mmu-miR-532-5p
ENSMUSG00000024277	mmu-miR-542-3p
ENSMUSG00000024277	mmu-miR-542-5p
ENSMUSG00000024283	mmu-miR-1198-5p
ENSMUSG00000024283	mmu-miR-188-3p
ENSMUSG00000024283	mmu-miR-26a-2-3p
ENSMUSG00000024283	mmu-miR-32-3p
ENSMUSG00000024283	mmu-miR-320-3p
ENSMUSG00000024283	mmu-miR-342-3p
ENSMUSG00000024283	mmu-miR-362-5p
ENSMUSG00000024283	mmu-miR-381-3p
ENSMUSG00000024283	mmu-miR-409-3p
ENSMUSG00000024283	mmu-miR-450b-5p
ENSMUSG00000024283	mmu-miR-501-5p
ENSMUSG00000024283	mmu-miR-532-3p
ENSMUSG00000024283	mmu-miR-532-5p
ENSMUSG00000024283	mmu-miR-93-5p
ENSMUSG00000024286	mmu-miR-151-3p
ENSMUSG00000024286	mmu-miR-188-3p
ENSMUSG00000024286	mmu-miR-188-5p
ENSMUSG00000024286	mmu-miR-342-3p
ENSMUSG00000024286	mmu-miR-409-3p
ENSMUSG00000024286	mmu-miR-450b-5p
ENSMUSG00000024286	mmu-miR-466d-5p
ENSMUSG00000024286	mmu-miR-532-3p
ENSMUSG00000024287	mmu-miR-151-3p
ENSMUSG00000024287	mmu-miR-188-3p
ENSMUSG00000024287	mmu-miR-342-3p
ENSMUSG00000024287	mmu-miR-34b-3p
ENSMUSG00000024287	mmu-miR-450b-5p
ENSMUSG00000024287	mmu-miR-466k
ENSMUSG00000024287	mmu-miR-466n-3p
ENSMUSG00000024290	mmu-miR-152-3p
ENSMUSG00000024290	mmu-miR-188-3p
ENSMUSG00000024290	mmu-miR-32-3p
ENSMUSG00000024290	mmu-miR-450b-5p
ENSMUSG00000024290	mmu-miR-532-3p
ENSMUSG00000024290	mmu-miR-669f-3p
ENSMUSG00000024293	mmu-miR-20a-3p
ENSMUSG00000024293	mmu-miR-34b-3p
ENSMUSG00000024293	mmu-miR-669f-3p
ENSMUSG00000024293	mmu-miR-93-3p
ENSMUSG00000024294	mmu-miR-342-3p
ENSMUSG00000024298	mmu-miR-1187
ENSMUSG00000024298	mmu-miR-1198-5p
ENSMUSG00000024298	mmu-miR-151-3p
ENSMUSG00000024298	mmu-miR-188-5p
ENSMUSG00000024298	mmu-miR-342-3p
ENSMUSG00000024298	mmu-miR-34b-3p
ENSMUSG00000024298	mmu-miR-34b-5p
ENSMUSG00000024298	mmu-miR-362-3p
ENSMUSG00000024298	mmu-miR-409-3p
ENSMUSG00000024298	mmu-miR-450b-5p
ENSMUSG00000024298	mmu-miR-466d-5p
ENSMUSG00000024298	mmu-miR-466k
ENSMUSG00000024298	mmu-miR-466n-3p
ENSMUSG00000024298	mmu-miR-501-5p
ENSMUSG00000024298	mmu-miR-532-5p
ENSMUSG00000024298	mmu-miR-542-3p
ENSMUSG00000024298	mmu-miR-542-5p
ENSMUSG00000024298	mmu-miR-669f-3p
ENSMUSG00000024299	mmu-miR-1198-5p
ENSMUSG00000024299	mmu-miR-188-5p
ENSMUSG00000024299	mmu-miR-466d-5p
ENSMUSG00000024300	mmu-miR-34b-5p
ENSMUSG00000024300	mmu-miR-450b-5p
ENSMUSG00000024301	mmu-miR-450b-5p
ENSMUSG00000024301	mmu-miR-532-3p
ENSMUSG00000024301	mmu-miR-669f-3p
ENSMUSG00000024308	mmu-miR-188-5p
ENSMUSG00000024308	mmu-miR-363-5p
ENSMUSG00000024308	mmu-miR-450b-5p
ENSMUSG00000024308	mmu-miR-466d-5p
ENSMUSG00000024312	mmu-miR-1187
ENSMUSG00000024312	mmu-miR-1198-5p
ENSMUSG00000024312	mmu-miR-339-3p
ENSMUSG00000024312	mmu-miR-362-3p
ENSMUSG00000024312	mmu-miR-466d-5p
ENSMUSG00000024312	mmu-miR-466k
ENSMUSG00000024317	mmu-miR-1187
ENSMUSG00000024317	mmu-miR-1198-5p
ENSMUSG00000024317	mmu-miR-151-3p
ENSMUSG00000024317	mmu-miR-188-5p
ENSMUSG00000024317	mmu-miR-3074-1-3p
ENSMUSG00000024317	mmu-miR-466k
ENSMUSG00000024317	mmu-miR-466n-3p
ENSMUSG00000024317	mmu-miR-669f-3p
ENSMUSG00000024319	mmu-miR-542-3p
ENSMUSG00000024330	mmu-miR-362-5p
ENSMUSG00000024330	mmu-miR-542-3p
ENSMUSG00000024335	mmu-miR-151-3p
ENSMUSG00000024335	mmu-miR-532-3p
ENSMUSG00000024339	mmu-miR-409-3p
ENSMUSG00000024346	mmu-miR-542-3p
ENSMUSG00000024347	mmu-miR-34b-3p
ENSMUSG00000024347	mmu-miR-434-5p
ENSMUSG00000024347	mmu-miR-542-3p
ENSMUSG00000024350	mmu-miR-1187
ENSMUSG00000024350	mmu-miR-342-3p
ENSMUSG00000024350	mmu-miR-34b-3p
ENSMUSG00000024350	mmu-miR-362-5p
ENSMUSG00000024350	mmu-miR-409-3p
ENSMUSG00000024350	mmu-miR-450b-5p
ENSMUSG00000024350	mmu-miR-466d-5p
ENSMUSG00000024350	mmu-miR-532-3p
ENSMUSG00000024350	mmu-miR-532-5p
ENSMUSG00000024350	mmu-miR-542-3p
ENSMUSG00000024353	mmu-miR-363-5p
ENSMUSG00000024354	mmu-miR-151-3p
ENSMUSG00000024354	mmu-miR-221-3p
ENSMUSG00000024354	mmu-miR-26a-2-3p
ENSMUSG00000024354	mmu-miR-362-3p
ENSMUSG00000024354	mmu-miR-409-3p
ENSMUSG00000024354	mmu-miR-466n-3p
ENSMUSG00000024359	mmu-miR-188-3p
ENSMUSG00000024359	mmu-miR-200b-3p
ENSMUSG00000024359	mmu-miR-3074-1-3p
ENSMUSG00000024359	mmu-miR-362-5p
ENSMUSG00000024359	mmu-miR-429-3p
ENSMUSG00000024359	mmu-miR-532-5p
ENSMUSG00000024359	mmu-miR-542-3p
ENSMUSG00000024359	mmu-miR-669f-3p
ENSMUSG00000024360	mmu-miR-1187
ENSMUSG00000024360	mmu-miR-1198-5p
ENSMUSG00000024360	mmu-miR-188-3p
ENSMUSG00000024360	mmu-miR-200b-3p
ENSMUSG00000024360	mmu-miR-26a-5p
ENSMUSG00000024360	mmu-miR-3074-1-3p
ENSMUSG00000024360	mmu-miR-362-3p
ENSMUSG00000024360	mmu-miR-381-3p
ENSMUSG00000024360	mmu-miR-410-3p
ENSMUSG00000024360	mmu-miR-429-3p
ENSMUSG00000024360	mmu-miR-466d-5p
ENSMUSG00000024360	mmu-miR-466k
ENSMUSG00000024360	mmu-miR-466n-3p
ENSMUSG00000024360	mmu-miR-532-3p
ENSMUSG00000024370	mmu-miR-151-3p
ENSMUSG00000024370	mmu-miR-188-3p
ENSMUSG00000024370	mmu-miR-409-3p
ENSMUSG00000024370	mmu-miR-501-3p
ENSMUSG00000024371	mmu-miR-501-3p
ENSMUSG00000024382	mmu-miR-342-3p
ENSMUSG00000024382	mmu-miR-669f-3p
ENSMUSG00000024383	mmu-miR-1187
ENSMUSG00000024383	mmu-miR-1198-5p
ENSMUSG00000024383	mmu-miR-151-3p
ENSMUSG00000024383	mmu-miR-188-3p
ENSMUSG00000024383	mmu-miR-18b-3p
ENSMUSG00000024383	mmu-miR-342-3p
ENSMUSG00000024383	mmu-miR-34b-3p
ENSMUSG00000024383	mmu-miR-34b-5p
ENSMUSG00000024383	mmu-miR-409-3p
ENSMUSG00000024383	mmu-miR-466k
ENSMUSG00000024383	mmu-miR-501-5p
ENSMUSG00000024383	mmu-miR-669f-3p
ENSMUSG00000024383	mmu-miR-93-5p
ENSMUSG00000024384	mmu-miR-151-3p
ENSMUSG00000024384	mmu-miR-188-3p
ENSMUSG00000024384	mmu-miR-188-5p
ENSMUSG00000024384	mmu-miR-3074-1-3p
ENSMUSG00000024384	mmu-miR-342-3p
ENSMUSG00000024384	mmu-miR-34b-3p
ENSMUSG00000024384	mmu-miR-362-3p
ENSMUSG00000024384	mmu-miR-362-5p
ENSMUSG00000024384	mmu-miR-363-5p
ENSMUSG00000024384	mmu-miR-409-3p
ENSMUSG00000024384	mmu-miR-466d-5p
ENSMUSG00000024384	mmu-miR-466k
ENSMUSG00000024384	mmu-miR-466n-3p
ENSMUSG00000024384	mmu-miR-532-3p
ENSMUSG00000024384	mmu-miR-542-3p
ENSMUSG00000024384	mmu-miR-669f-3p
ENSMUSG00000024387	mmu-miR-188-3p
ENSMUSG00000024397	mmu-miR-542-3p
ENSMUSG00000024401	mmu-miR-151-3p
ENSMUSG00000024401	mmu-miR-188-3p
ENSMUSG00000024401	mmu-miR-450b-5p
ENSMUSG00000024402	mmu-miR-532-3p
ENSMUSG00000024403	mmu-miR-342-3p
ENSMUSG00000024403	mmu-miR-542-5p
ENSMUSG00000024404	mmu-miR-188-3p
ENSMUSG00000024404	mmu-miR-362-3p
ENSMUSG00000024404	mmu-miR-362-5p
ENSMUSG00000024404	mmu-miR-409-3p
ENSMUSG00000024404	mmu-miR-466n-3p
ENSMUSG00000024404	mmu-miR-501-5p
ENSMUSG00000024404	mmu-miR-532-3p
ENSMUSG00000024404	mmu-miR-542-5p
ENSMUSG00000024404	mmu-miR-669f-3p
ENSMUSG00000024410	mmu-miR-32-3p
ENSMUSG00000024410	mmu-miR-363-3p
ENSMUSG00000024413	mmu-miR-188-3p
ENSMUSG00000024413	mmu-miR-200b-3p
ENSMUSG00000024413	mmu-miR-32-3p
ENSMUSG00000024413	mmu-miR-362-5p
ENSMUSG00000024413	mmu-miR-363-3p
ENSMUSG00000024413	mmu-miR-409-3p
ENSMUSG00000024413	mmu-miR-429-3p
ENSMUSG00000024413	mmu-miR-501-5p
ENSMUSG00000024413	mmu-miR-542-3p
ENSMUSG00000024423	mmu-miR-1187
ENSMUSG00000024423	mmu-miR-1198-5p
ENSMUSG00000024423	mmu-miR-3074-1-3p
ENSMUSG00000024423	mmu-miR-34b-3p
ENSMUSG00000024423	mmu-miR-409-3p
ENSMUSG00000024423	mmu-miR-466d-5p
ENSMUSG00000024423	mmu-miR-532-3p
ENSMUSG00000024423	mmu-miR-669f-3p
ENSMUSG00000024426	mmu-miR-151-3p
ENSMUSG00000024426	mmu-miR-342-3p
ENSMUSG00000024426	mmu-miR-466d-5p
ENSMUSG00000024429	mmu-miR-188-3p
ENSMUSG00000024429	mmu-miR-532-3p
ENSMUSG00000024431	mmu-miR-106a-3p
ENSMUSG00000024431	mmu-miR-1187
ENSMUSG00000024431	mmu-miR-1198-5p
ENSMUSG00000024431	mmu-miR-17-3p
ENSMUSG00000024431	mmu-miR-188-3p
ENSMUSG00000024431	mmu-miR-22-3p
ENSMUSG00000024431	mmu-miR-342-3p
ENSMUSG00000024431	mmu-miR-362-5p
ENSMUSG00000024431	mmu-miR-381-3p
ENSMUSG00000024431	mmu-miR-409-3p
ENSMUSG00000024431	mmu-miR-450b-5p
ENSMUSG00000024431	mmu-miR-466n-3p
ENSMUSG00000024431	mmu-miR-501-5p
ENSMUSG00000024431	mmu-miR-542-3p
ENSMUSG00000024431	mmu-miR-669f-3p
ENSMUSG00000024431	mmu-miR-674-3p
ENSMUSG00000024436	mmu-miR-362-3p
ENSMUSG00000024436	mmu-miR-450b-5p
ENSMUSG00000024436	mmu-miR-501-5p
ENSMUSG00000024436	mmu-miR-542-5p
ENSMUSG00000024442	mmu-miR-151-3p
ENSMUSG00000024442	mmu-miR-188-5p
ENSMUSG00000024442	mmu-miR-409-3p
ENSMUSG00000024442	mmu-miR-501-5p
ENSMUSG00000024454	mmu-miR-188-3p
ENSMUSG00000024456	mmu-miR-542-3p
ENSMUSG00000024457	mmu-miR-34b-5p
ENSMUSG00000024457	mmu-miR-542-3p
ENSMUSG00000024472	mmu-miR-151-3p
ENSMUSG00000024472	mmu-miR-188-3p
ENSMUSG00000024472	mmu-miR-342-3p
ENSMUSG00000024472	mmu-miR-34b-3p
ENSMUSG00000024472	mmu-miR-362-5p
ENSMUSG00000024472	mmu-miR-450b-5p
ENSMUSG00000024472	mmu-miR-466n-3p
ENSMUSG00000024472	mmu-miR-501-5p
ENSMUSG00000024472	mmu-miR-532-3p
ENSMUSG00000024472	mmu-miR-532-5p
ENSMUSG00000024472	mmu-miR-542-3p
ENSMUSG00000024472	mmu-miR-669f-3p
ENSMUSG00000024480	mmu-miR-532-3p
ENSMUSG00000024480	mmu-miR-532-5p
ENSMUSG00000024480	mmu-miR-542-3p
ENSMUSG00000024483	mmu-miR-22-5p
ENSMUSG00000024483	mmu-miR-363-5p
ENSMUSG00000024483	mmu-miR-466n-3p
ENSMUSG00000024487	mmu-miR-1187
ENSMUSG00000024487	mmu-miR-3074-1-3p
ENSMUSG00000024491	mmu-miR-1198-5p
ENSMUSG00000024491	mmu-miR-151-3p
ENSMUSG00000024491	mmu-miR-342-3p
ENSMUSG00000024491	mmu-miR-362-3p
ENSMUSG00000024491	mmu-miR-362-5p
ENSMUSG00000024491	mmu-miR-363-3p
ENSMUSG00000024491	mmu-miR-410-3p
ENSMUSG00000024491	mmu-miR-450b-5p
ENSMUSG00000024491	mmu-miR-466d-5p
ENSMUSG00000024491	mmu-miR-466n-3p
ENSMUSG00000024491	mmu-miR-501-5p
ENSMUSG00000024491	mmu-miR-669f-3p
ENSMUSG00000024498	mmu-miR-1187
ENSMUSG00000024498	mmu-miR-450b-5p
ENSMUSG00000024498	mmu-miR-466k
ENSMUSG00000024505	mmu-miR-151-3p
ENSMUSG00000024505	mmu-miR-3074-1-3p
ENSMUSG00000024505	mmu-miR-362-5p
ENSMUSG00000024505	mmu-miR-466d-5p
ENSMUSG00000024505	mmu-miR-466k
ENSMUSG00000024505	mmu-miR-466n-3p
ENSMUSG00000024505	mmu-miR-501-5p
ENSMUSG00000024505	mmu-miR-542-3p
ENSMUSG00000024513	mmu-miR-151-3p
ENSMUSG00000024515	mmu-miR-339-3p
ENSMUSG00000024524	mmu-miR-1187
ENSMUSG00000024524	mmu-miR-1198-5p
ENSMUSG00000024524	mmu-miR-188-3p
ENSMUSG00000024524	mmu-miR-362-5p
ENSMUSG00000024524	mmu-miR-363-5p
ENSMUSG00000024524	mmu-miR-450b-5p
ENSMUSG00000024524	mmu-miR-466k
ENSMUSG00000024524	mmu-miR-501-5p
ENSMUSG00000024524	mmu-miR-532-5p
ENSMUSG00000024524	mmu-miR-669f-3p
ENSMUSG00000024525	mmu-miR-151-3p
ENSMUSG00000024525	mmu-miR-362-3p
ENSMUSG00000024527	mmu-miR-151-3p
ENSMUSG00000024527	mmu-miR-450b-5p
ENSMUSG00000024527	mmu-miR-532-3p
ENSMUSG00000024539	mmu-miR-1198-5p
ENSMUSG00000024539	mmu-miR-188-3p
ENSMUSG00000024539	mmu-miR-188-5p
ENSMUSG00000024539	mmu-miR-22-3p
ENSMUSG00000024539	mmu-miR-3074-1-3p
ENSMUSG00000024539	mmu-miR-3091-3p
ENSMUSG00000024539	mmu-miR-32-3p
ENSMUSG00000024539	mmu-miR-342-3p
ENSMUSG00000024539	mmu-miR-34b-3p
ENSMUSG00000024539	mmu-miR-34b-5p
ENSMUSG00000024539	mmu-miR-362-3p
ENSMUSG00000024539	mmu-miR-362-5p
ENSMUSG00000024539	mmu-miR-450b-5p
ENSMUSG00000024539	mmu-miR-466d-5p
ENSMUSG00000024539	mmu-miR-466n-3p
ENSMUSG00000024539	mmu-miR-501-5p
ENSMUSG00000024539	mmu-miR-532-3p
ENSMUSG00000024539	mmu-miR-532-5p
ENSMUSG00000024539	mmu-miR-542-3p
ENSMUSG00000024539	mmu-miR-669f-3p
ENSMUSG00000024542	mmu-miR-669f-3p
ENSMUSG00000024544	mmu-miR-363-3p
ENSMUSG00000024563	mmu-miR-151-3p
ENSMUSG00000024563	mmu-miR-466n-3p
ENSMUSG00000024566	mmu-miR-188-3p
ENSMUSG00000024566	mmu-miR-3091-3p
ENSMUSG00000024566	mmu-miR-342-3p
ENSMUSG00000024566	mmu-miR-362-5p
ENSMUSG00000024566	mmu-miR-434-5p
ENSMUSG00000024566	mmu-miR-450b-5p
ENSMUSG00000024566	mmu-miR-466d-5p
ENSMUSG00000024566	mmu-miR-466k
ENSMUSG00000024566	mmu-miR-501-5p
ENSMUSG00000024566	mmu-miR-532-3p
ENSMUSG00000024566	mmu-miR-542-3p
ENSMUSG00000024566	mmu-miR-542-5p
ENSMUSG00000024566	mmu-miR-669f-3p
ENSMUSG00000024571	mmu-miR-34b-3p
ENSMUSG00000024576	mmu-miR-298-5p
ENSMUSG00000024576	mmu-miR-3074-1-3p
ENSMUSG00000024576	mmu-miR-34b-5p
ENSMUSG00000024576	mmu-miR-466d-5p
ENSMUSG00000024576	mmu-miR-466n-3p
ENSMUSG00000024576	mmu-miR-500-3p
ENSMUSG00000024576	mmu-miR-501-3p
ENSMUSG00000024576	mmu-miR-542-3p
ENSMUSG00000024576	mmu-miR-872-3p
ENSMUSG00000024580	mmu-miR-1187
ENSMUSG00000024580	mmu-miR-151-3p
ENSMUSG00000024580	mmu-miR-362-5p
ENSMUSG00000024580	mmu-miR-363-5p
ENSMUSG00000024580	mmu-miR-501-5p
ENSMUSG00000024580	mmu-miR-542-3p
ENSMUSG00000024580	mmu-miR-669f-3p
ENSMUSG00000024581	mmu-miR-188-3p
ENSMUSG00000024581	mmu-miR-3091-3p
ENSMUSG00000024581	mmu-miR-450b-5p
ENSMUSG00000024581	mmu-miR-532-3p
ENSMUSG00000024581	mmu-miR-542-3p
ENSMUSG00000024588	mmu-miR-1187
ENSMUSG00000024588	mmu-miR-1198-5p
ENSMUSG00000024588	mmu-miR-342-3p
ENSMUSG00000024588	mmu-miR-362-3p
ENSMUSG00000024588	mmu-miR-409-3p
ENSMUSG00000024588	mmu-miR-466d-5p
ENSMUSG00000024588	mmu-miR-466k
ENSMUSG00000024588	mmu-miR-466n-3p
ENSMUSG00000024588	mmu-miR-669f-3p
ENSMUSG00000024590	mmu-miR-362-3p
ENSMUSG00000024592	mmu-miR-1198-5p
ENSMUSG00000024592	mmu-miR-188-3p
ENSMUSG00000024592	mmu-miR-188-5p
ENSMUSG00000024593	mmu-miR-188-3p
ENSMUSG00000024593	mmu-miR-362-3p
ENSMUSG00000024593	mmu-miR-466d-5p
ENSMUSG00000024593	mmu-miR-466n-3p
ENSMUSG00000024593	mmu-miR-532-5p
ENSMUSG00000024601	mmu-miR-151-3p
ENSMUSG00000024601	mmu-miR-409-3p
ENSMUSG00000024601	mmu-miR-450b-5p
ENSMUSG00000024601	mmu-miR-466n-3p
ENSMUSG00000024601	mmu-miR-532-3p
ENSMUSG00000024603	mmu-miR-188-5p
ENSMUSG00000024603	mmu-miR-362-5p
ENSMUSG00000024603	mmu-miR-466n-3p
ENSMUSG00000024603	mmu-miR-501-5p
ENSMUSG00000024603	mmu-miR-532-5p
ENSMUSG00000024603	mmu-miR-542-3p
ENSMUSG00000024604	mmu-miR-339-3p
ENSMUSG00000024604	mmu-miR-532-3p
ENSMUSG00000024610	mmu-miR-188-5p
ENSMUSG00000024610	mmu-miR-542-3p
ENSMUSG00000024613	mmu-miR-466d-5p
ENSMUSG00000024617	mmu-miR-1187
ENSMUSG00000024617	mmu-miR-151-3p
ENSMUSG00000024617	mmu-miR-188-3p
ENSMUSG00000024617	mmu-miR-188-5p
ENSMUSG00000024617	mmu-miR-3058-5p
ENSMUSG00000024617	mmu-miR-3091-3p
ENSMUSG00000024617	mmu-miR-34b-5p
ENSMUSG00000024617	mmu-miR-363-3p
ENSMUSG00000024617	mmu-miR-363-5p
ENSMUSG00000024617	mmu-miR-409-3p
ENSMUSG00000024617	mmu-miR-450b-5p
ENSMUSG00000024617	mmu-miR-466d-5p
ENSMUSG00000024617	mmu-miR-466k
ENSMUSG00000024617	mmu-miR-532-3p
ENSMUSG00000024617	mmu-miR-542-3p
ENSMUSG00000024622	mmu-miR-188-5p
ENSMUSG00000024622	mmu-miR-32-3p
ENSMUSG00000024622	mmu-miR-501-3p
ENSMUSG00000024639	mmu-miR-1187
ENSMUSG00000024639	mmu-miR-188-5p
ENSMUSG00000024639	mmu-miR-19b-2-5p
ENSMUSG00000024639	mmu-miR-342-3p
ENSMUSG00000024639	mmu-miR-34a-5p
ENSMUSG00000024639	mmu-miR-34b-5p
ENSMUSG00000024639	mmu-miR-363-3p
ENSMUSG00000024639	mmu-miR-450b-5p
ENSMUSG00000024639	mmu-miR-466d-5p
ENSMUSG00000024639	mmu-miR-466k
ENSMUSG00000024639	mmu-miR-466n-3p
ENSMUSG00000024639	mmu-miR-501-3p
ENSMUSG00000024639	mmu-miR-532-3p
ENSMUSG00000024639	mmu-miR-542-5p
ENSMUSG00000024644	mmu-miR-188-3p
ENSMUSG00000024644	mmu-miR-532-3p
ENSMUSG00000024644	mmu-miR-542-3p
ENSMUSG00000024654	mmu-miR-1187
ENSMUSG00000024654	mmu-miR-1198-5p
ENSMUSG00000024654	mmu-miR-151-3p
ENSMUSG00000024654	mmu-miR-188-3p
ENSMUSG00000024654	mmu-miR-188-5p
ENSMUSG00000024654	mmu-miR-362-5p
ENSMUSG00000024654	mmu-miR-532-3p
ENSMUSG00000024654	mmu-miR-532-5p
ENSMUSG00000024659	mmu-miR-151-3p
ENSMUSG00000024660	mmu-miR-3074-1-3p
ENSMUSG00000024663	mmu-miR-542-5p
ENSMUSG00000024667	mmu-miR-1198-5p
ENSMUSG00000024667	mmu-miR-363-5p
ENSMUSG00000024683	mmu-miR-151-3p
ENSMUSG00000024687	mmu-miR-151-3p
ENSMUSG00000024687	mmu-miR-188-3p
ENSMUSG00000024687	mmu-miR-362-5p
ENSMUSG00000024687	mmu-miR-450b-5p
ENSMUSG00000024687	mmu-miR-501-5p
ENSMUSG00000024687	mmu-miR-532-3p
ENSMUSG00000024691	mmu-miR-342-3p
ENSMUSG00000024691	mmu-miR-501-5p
ENSMUSG00000024691	mmu-miR-542-5p
ENSMUSG00000024696	mmu-miR-532-5p
ENSMUSG00000024726	mmu-miR-466n-3p
ENSMUSG00000024730	mmu-miR-532-3p
ENSMUSG00000024732	mmu-miR-151-3p
ENSMUSG00000024732	mmu-miR-3091-3p
ENSMUSG00000024732	mmu-miR-450b-5p
ENSMUSG00000024732	mmu-miR-532-3p
ENSMUSG00000024732	mmu-miR-542-3p
ENSMUSG00000024732	mmu-miR-542-5p
ENSMUSG00000024735	mmu-miR-450b-5p
ENSMUSG00000024736	mmu-miR-542-5p
ENSMUSG00000024737	mmu-miR-532-5p
ENSMUSG00000024737	mmu-miR-542-3p
ENSMUSG00000024740	mmu-miR-34b-5p
ENSMUSG00000024740	mmu-miR-434-5p
ENSMUSG00000024740	mmu-miR-532-3p
ENSMUSG00000024740	mmu-miR-542-3p
ENSMUSG00000024742	mmu-miR-34b-5p
ENSMUSG00000024742	mmu-miR-450b-5p
ENSMUSG00000024742	mmu-miR-532-3p
ENSMUSG00000024742	mmu-miR-532-5p
ENSMUSG00000024750	mmu-miR-1187
ENSMUSG00000024750	mmu-miR-1198-5p
ENSMUSG00000024750	mmu-miR-151-3p
ENSMUSG00000024750	mmu-miR-188-3p
ENSMUSG00000024750	mmu-miR-188-5p
ENSMUSG00000024750	mmu-miR-342-3p
