#Gene name	I/C_0h	I/C_2h	I/C_6h	I/C_12h	I/C_18h	I/C_24h
ENSMUSG00000042041	0.104907	-0.778869	-0.433476	-0.682812	-0.401821	-0.475583
ENSMUSG00000042042	0.593785	0.045671	0.337864	-0.380093	0.246969	-0.096510
ENSMUSG00000042043	0.844235	0.499466	0.909260	0.303409	0.734332	0.075035
ENSMUSG00000042046	-0.011796	0.333234	-0.017867	-0.265779	-0.259893	-0.284872
ENSMUSG00000042050	-0.141937	0.161515	0.056889	0.198813	0.076428	-0.020634
ENSMUSG00000042055	0.177587	0.216725	0.469284	-0.010372	-0.323123	-0.463293
ENSMUSG00000042063	-1.584345	-0.461030	-0.777759	0.036220	-0.642824	-0.095886
ENSMUSG00000042064	-0.139853	-0.251868	0.148050	1.383747	1.266669	1.324398
ENSMUSG00000042066	0.395434	0.349725	1.131590	0.888023	0.678545	1.167711
ENSMUSG00000042073	0.030423	0.150067	0.112020	0.098364	-0.032958	0.038250
ENSMUSG00000042078	-0.650091	0.134112	0.249206	0.458283	0.226361	-0.046846
ENSMUSG00000042079	0.243915	0.062596	-0.129237	-0.237016	-0.013156	-0.274725
ENSMUSG00000042082	-0.027412	-0.127298	0.195152	0.042450	0.076620	0.062549
ENSMUSG00000042087	0.756252	0.130427	0.217595	-0.305119	0.028373	-0.099010
ENSMUSG00000042096	-0.436855	0.093772	-0.621447	0.279545	0.170503	0.062820
ENSMUSG00000042097	0.005506	-0.232351	-0.202975	-0.323203	-0.117831	-0.299129
ENSMUSG00000042099	0.382013	0.164396	0.719161	-0.015984	0.154542	0.127417
ENSMUSG00000042102	-0.363705	0.488878	-0.051728	0.474479	-0.190786	0.112253
ENSMUSG00000042104	-0.304232	-0.021008	-0.118399	-0.049540	0.012607	0.179023
ENSMUSG00000042105	-1.691456	-0.158041	-1.296762	-0.294073	-0.868789	-0.503069
ENSMUSG00000042106	-0.375741	-0.502196	-0.378505	-0.339832	-0.888046	-0.661705
ENSMUSG00000042109	-0.223547	0.260127	0.412849	0.095261	0.028483	-0.125066
ENSMUSG00000042111	0.164480	-0.097493	-0.062304	-0.606765	-0.152560	-0.381016
ENSMUSG00000042115	0.004889	0.638273	0.362695	0.194656	-0.070473	0.137348
ENSMUSG00000042121	1.366248	0.600635	0.569420	0.066065	0.306317	0.193132
ENSMUSG00000042129	0.290371	0.170581	0.138590	0.651095	0.172959	0.588079
ENSMUSG00000042133	0.332631	0.062289	0.278060	-0.447109	0.189637	-0.205806
ENSMUSG00000042138	0.585606	0.256841	0.622369	-0.127755	0.300994	-0.076323
ENSMUSG00000042148	0.156628	0.066823	0.075903	-0.009379	0.339734	0.175782
ENSMUSG00000042156	-0.039947	0.014609	0.261343	-0.156657	0.137632	-0.189308
ENSMUSG00000042167	0.171181	0.009316	-0.016633	-0.375794	0.176828	0.094090
ENSMUSG00000042178	-0.014502	-0.186636	0.028409	-0.408154	0.086901	-0.163501
ENSMUSG00000042182	-0.312549	0.252479	-0.142467	0.643267	0.262099	0.251955
ENSMUSG00000042184	-0.344090	0.051072	-0.232194	-0.074611	-0.183851	-0.411073
ENSMUSG00000042185	-0.374281	-0.121463	-0.111039	0.011666	0.046203	0.229099
ENSMUSG00000042189	-0.802636	-1.321176	0.544445	0.579701	0.832405	0.383491
ENSMUSG00000042190	0.045211	-0.686066	0.427610	0.633416	1.106055	1.036650
ENSMUSG00000042195	-0.426018	0.039122	-0.006567	0.213294	0.194027	0.084601
ENSMUSG00000042197	0.203464	-0.148404	0.025650	-0.349897	-0.011978	-0.266827
ENSMUSG00000042198	0.608435	-0.186485	0.102294	-0.418537	-0.063962	0.043635
ENSMUSG00000042202	0.018840	0.070595	-0.136875	-0.531280	0.123662	-0.214865
ENSMUSG00000042203	-0.170079	-0.148600	-0.024466	-0.382591	-0.271500	-0.337857
ENSMUSG00000042207	-1.482434	0.655902	0.162957	-0.092744	0.405106	0.561451
ENSMUSG00000042208	-0.052391	0.318620	0.014934	0.002837	0.186109	-0.137444
ENSMUSG00000042210	0.030423	0.150067	0.112020	0.098364	-0.032958	0.038250
ENSMUSG00000042211	0.038675	0.461971	0.093561	-0.013890	-0.062618	0.501517
ENSMUSG00000042213	0.286514	0.016518	0.077259	0.218293	0.060978	0.332835
ENSMUSG00000042215	1.552047	0.535576	0.780161	0.522269	0.690754	-0.281348
ENSMUSG00000042216	0.056640	-0.110505	-0.133540	-0.206589	0.081220	-0.245299
ENSMUSG00000042225	0.770715	0.185854	-0.033498	-0.208580	0.001048	0.360767
ENSMUSG00000042228	0.162974	-0.166791	-0.234335	0.088817	0.038670	0.182320
ENSMUSG00000042229	0.100363	-0.052202	0.177063	-0.338019	0.187733	-0.315590
ENSMUSG00000042240	-1.058292	-0.578300	-0.405835	0.364349	0.095763	0.476518
ENSMUSG00000042246	0.855764	0.475167	0.323707	-1.030089	-0.470352	-0.308465
ENSMUSG00000042251	1.160488	0.217094	0.389800	-0.062821	0.083087	0.039537
ENSMUSG00000042254	-0.023995	0.041430	-0.143995	0.246221	0.124259	0.370622
ENSMUSG00000042258	-0.627370	-0.519352	0.732397	-0.124816	1.300305	1.089873
ENSMUSG00000042268	-0.193264	-0.202600	0.014670	-0.047757	-0.286727	-0.293129
ENSMUSG00000042269	-0.074237	-0.304332	-0.164047	0.193021	0.211943	0.320748
ENSMUSG00000042271	0.061718	0.122250	0.306325	-0.421640	0.247420	0.044767
ENSMUSG00000042272	-0.879192	0.909919	-0.241058	1.349533	0.420525	0.432339
ENSMUSG00000042275	0.770620	0.659087	0.658085	-0.064358	0.615966	0.210049
ENSMUSG00000042279	0.411642	-0.731310	-0.514131	0.079011	-0.367912	0.374010
ENSMUSG00000042282	0.129514	0.649369	-0.158800	1.659693	0.231693	0.971330
ENSMUSG00000042284	-0.037063	0.502270	-0.129154	0.389241	0.159035	0.273755
ENSMUSG00000042286	-0.182537	-0.179195	0.424802	-0.324735	0.032902	-0.001729
ENSMUSG00000042289	-0.180120	-0.017557	-0.607346	-0.482352	-0.510894	-0.801518
ENSMUSG00000042292	-0.093032	-0.913763	-0.587415	0.093497	-0.967882	-0.842818
ENSMUSG00000042293	0.273590	0.046424	0.513923	0.022890	0.491980	-0.044430
ENSMUSG00000042298	0.981140	0.282899	0.577906	-0.113999	0.224875	0.103145
ENSMUSG00000042302	0.246112	0.089415	0.215764	0.361687	0.274774	0.531182
ENSMUSG00000042303	-0.721469	0.381652	-0.113367	0.272340	-0.049196	0.117414
ENSMUSG00000042305	0.070088	-0.156435	0.021099	-0.084566	0.150225	0.026759
ENSMUSG00000042308	0.253304	0.147226	-0.117260	-0.400727	-0.206895	-0.712077
ENSMUSG00000042312	-0.079263	-0.246339	-0.273187	0.033296	0.230524	-0.098753
ENSMUSG00000042320	0.007095	0.250873	0.011501	0.037637	-0.262501	0.043209
ENSMUSG00000042323	0.189073	-0.072109	0.013583	-0.138310	-0.170564	-0.110559
ENSMUSG00000042328	0.609056	0.594741	0.994837	-0.014293	0.539840	0.261362
ENSMUSG00000042331	-0.523945	-0.144723	0.034455	0.108122	0.015627	-0.145367
ENSMUSG00000042333	-0.671384	-0.201049	-0.268438	0.229951	-0.314785	0.061091
ENSMUSG00000042345	1.432329	-0.144770	-0.345101	-0.057685	0.184525	0.339042
ENSMUSG00000042348	0.086692	0.108095	0.728812	0.837035	0.832829	0.688303
ENSMUSG00000042349	1.320814	0.327593	1.226794	0.500801	1.136198	0.443084
ENSMUSG00000042350	-0.092331	0.255141	0.202578	-0.326168	-0.003411	-0.254661
ENSMUSG00000042351	0.453368	0.445649	0.506984	0.654130	1.000075	0.458607
ENSMUSG00000042353	-0.705978	-0.417790	-0.018487	0.891141	0.314467	0.632109
ENSMUSG00000042354	-0.813647	-0.897646	-0.784489	0.303898	-0.761239	-0.626411
ENSMUSG00000042357	-0.564737	-0.059517	-0.175573	-0.357105	-0.328117	-0.331702
ENSMUSG00000042359	-0.444215	0.615087	-0.610621	0.409996	0.355393	-0.112416
ENSMUSG00000042364	0.584141	0.321962	0.864659	0.144116	0.183657	0.322180
ENSMUSG00000042367	-0.343929	0.192692	-0.503228	0.395026	-0.120505	-0.117081
ENSMUSG00000042369	-0.278861	0.238217	0.011462	0.139246	0.062290	-0.178583
ENSMUSG00000042371	-0.252001	-0.214581	-0.174580	0.447087	-0.208021	0.632632
ENSMUSG00000042372	-0.239167	-0.078843	-0.314690	-0.081320	0.164535	0.419149
ENSMUSG00000042377	-0.252001	-0.214581	-0.174580	0.447087	-0.208021	0.632632
ENSMUSG00000042380	0.156478	-0.419428	-0.975888	-0.624058	-0.948944	-0.599074
ENSMUSG00000042385	-0.249759	-0.119580	0.102167	0.143727	0.266127	1.134175
ENSMUSG00000042388	0.014201	0.236269	0.048529	-0.050809	-0.102536	0.250600
ENSMUSG00000042389	-0.019340	0.133423	0.011530	-0.347164	-0.370300	-0.443493
ENSMUSG00000042390	0.127265	-0.292988	-0.170410	0.042082	0.317992	0.428194
ENSMUSG00000042396	0.273590	0.046424	0.513923	0.022890	0.491980	-0.044430
ENSMUSG00000042401	-0.566180	0.194969	-0.283681	0.175247	0.145749	-0.125512
ENSMUSG00000042404	0.654622	0.230578	0.231421	-0.263331	-0.017456	-0.202559
ENSMUSG00000042406	0.023989	-0.061630	0.379094	-0.156735	0.026602	-0.354803
ENSMUSG00000042408	0.233604	0.104132	0.391254	-0.161558	0.278937	-0.089834
ENSMUSG00000042410	0.640597	0.597162	0.634410	0.078685	0.242666	0.824262
ENSMUSG00000042417	0.307204	-0.289442	0.411066	-0.101557	0.227091	0.141763
ENSMUSG00000042419	-0.094775	-0.196207	-0.548987	-0.495173	-0.822716	-0.959580
ENSMUSG00000042423	-0.949267	-0.262008	0.079766	-0.048868	-0.797519	-0.950198
ENSMUSG00000042425	-0.123295	0.637718	-0.696587	0.019383	-0.261898	-0.421052
ENSMUSG00000042426	0.420197	0.008042	0.119710	-0.565684	0.028889	-0.220521
ENSMUSG00000042428	-0.113313	0.272145	-0.257866	-0.164513	-0.223191	-0.370821
ENSMUSG00000042429	-0.057990	-0.013647	-0.385991	-0.379849	0.274109	-0.421462
ENSMUSG00000042439	-0.185279	-0.051266	0.425302	0.199897	0.401145	0.540488
ENSMUSG00000042444	0.532440	0.012067	0.712673	0.662304	0.730629	0.438469
ENSMUSG00000042446	0.456387	-0.116019	0.160836	-0.400245	0.353894	-0.186162
ENSMUSG00000042447	0.927746	-0.060385	0.558849	-0.011365	0.368012	0.325882
ENSMUSG00000042451	-0.122644	-0.519805	-0.414962	-0.298808	-0.412366	-0.495141
ENSMUSG00000042453	-0.730285	0.105680	-0.057581	0.574167	0.209048	0.265315
ENSMUSG00000042460	0.678527	-0.161309	0.126526	0.076999	0.200776	-0.162979
ENSMUSG00000042462	0.144894	-0.278836	-0.239810	-0.279012	-0.027813	-0.035863
ENSMUSG00000042472	-0.041212	0.135154	0.143863	-0.117857	-0.023417	-0.538933
ENSMUSG00000042473	-0.640410	-0.164971	-0.160151	0.480114	-0.230883	-0.022277
ENSMUSG00000042474	-0.320667	0.424704	0.354282	0.449811	0.378854	0.289170
ENSMUSG00000042476	-0.045432	-0.091588	0.379527	0.519039	0.101815	0.500293
ENSMUSG00000042477	-0.847166	0.394223	-0.201149	0.469556	-0.011438	0.098655
ENSMUSG00000042485	-0.807540	-0.290485	-0.683820	-0.404983	-1.024406	-0.920809
ENSMUSG00000042487	0.267993	0.023577	0.373549	-0.034890	0.068073	0.137623
ENSMUSG00000042489	0.156374	0.244892	-0.013010	0.069331	0.062642	0.238203
ENSMUSG00000042492	0.187490	-0.563866	-0.171766	-0.449710	0.164159	0.325001
ENSMUSG00000042496	0.192582	0.004014	-0.139982	-0.314505	-0.088086	-0.101261
ENSMUSG00000042499	-0.299851	-0.190325	-0.177723	0.269648	-0.527435	0.272593
ENSMUSG00000042500	-0.599152	-0.410551	-0.438740	-0.102266	-0.443353	-0.092661
ENSMUSG00000042501	-1.251772	-0.019152	0.459959	0.669707	0.621392	0.551557
ENSMUSG00000042502	-0.119573	-0.207895	-0.241352	-0.502377	-0.419143	-0.271031
ENSMUSG00000042505	-0.018569	0.460684	-0.098867	0.587250	0.479888	0.218036
ENSMUSG00000042506	-0.453198	-0.167453	-0.453736	-0.272917	-0.223279	-0.187959
ENSMUSG00000042507	0.271555	-0.115347	0.033512	-0.236306	-0.193143	-0.262499
ENSMUSG00000042508	0.932623	0.060909	0.414164	-0.210814	0.338206	0.272870
ENSMUSG00000042510	1.089085	1.030451	1.561557	0.620247	0.395236	0.903802
ENSMUSG00000042514	-0.191183	-0.378538	0.155437	0.383007	-0.000230	0.408830
ENSMUSG00000042515	-0.459741	0.226305	-0.666843	0.086998	-0.527625	-0.023055
ENSMUSG00000042520	0.720066	0.085134	-0.174308	-0.751306	0.333446	0.006013
ENSMUSG00000042523	-0.092863	0.016094	-0.160575	-0.164872	-0.058252	-0.068504
ENSMUSG00000042524	-0.755384	-0.058148	-0.832153	-0.919493	-0.650613	-0.405642
ENSMUSG00000042529	0.099647	-0.411166	0.357302	0.529150	0.339013	-0.310231
ENSMUSG00000042532	-0.280224	0.745021	0.165624	0.098235	-0.159498	-0.248461
ENSMUSG00000042535	0.255078	-0.058568	-0.373645	-0.488203	0.032596	-0.358478
ENSMUSG00000042541	0.540503	0.165418	0.419689	0.983289	1.375980	0.539769
ENSMUSG00000042548	-0.033709	0.112618	-0.303001	-0.343554	-0.061906	0.250591
ENSMUSG00000042549	-0.151602	-0.153740	-0.138642	-0.155609	-0.192668	-0.221893
ENSMUSG00000042557	0.254383	-0.744111	-0.348224	-0.679468	-0.095593	0.012070
ENSMUSG00000042558	0.915540	0.228730	0.115603	-0.360779	0.007412	-0.202494
ENSMUSG00000042564	-0.020346	0.290797	-0.240182	-0.281864	-0.529483	-0.265385
ENSMUSG00000042567	-0.019393	0.706927	1.195933	2.517326	2.361778	1.865355
ENSMUSG00000042569	-0.176077	0.275730	0.270747	0.616444	-0.045166	0.259744
ENSMUSG00000042579	0.416992	0.121930	-0.046648	-0.359091	0.058017	-0.225588
ENSMUSG00000042581	-0.781587	-0.015454	0.058277	0.346880	0.283155	1.271211
ENSMUSG00000042589	-0.202133	-0.066085	-0.246088	0.290116	-0.187774	-0.250660
ENSMUSG00000042590	-0.575219	0.492974	0.042201	1.616353	0.489356	1.724868
ENSMUSG00000042594	0.540157	-0.158934	-0.024053	-0.245098	-0.047425	0.008102
ENSMUSG00000042595	0.481439	-0.213558	0.050081	-0.029170	-0.023092	0.237117
ENSMUSG00000042599	0.752093	0.605468	0.654351	0.146028	0.271582	0.244853
ENSMUSG00000042605	1.591087	-0.012348	0.792825	0.681242	0.608748	0.375352
ENSMUSG00000042606	-0.036140	-0.049205	-0.022618	-0.386693	-0.070493	-0.408285
ENSMUSG00000042607	-0.262624	0.529262	0.234139	1.404524	0.826612	0.975774
ENSMUSG00000042608	-0.096541	0.138748	-0.256271	-0.112015	-0.259927	-0.093632
ENSMUSG00000042613	-0.051135	-0.182277	-0.280727	-0.370981	-0.250083	-0.305643
ENSMUSG00000042616	0.128082	-0.080943	-0.163373	-0.237309	-0.127030	-0.151093
ENSMUSG00000042622	0.290269	-0.014729	0.209555	-0.164790	-0.140856	0.124312
ENSMUSG00000042625	0.194676	-0.096812	-0.118337	-0.320244	0.209105	-0.254416
ENSMUSG00000042626	0.323188	-0.184004	0.255432	-0.304398	0.097383	-0.050591
ENSMUSG00000042628	0.353411	-0.244327	-0.277866	-0.470481	-0.109105	-0.173103
ENSMUSG00000042631	-0.105615	-0.531797	-0.613601	-0.488507	-0.710492	-1.022098
ENSMUSG00000042632	0.381727	-0.170456	-0.011871	-0.233761	-0.278838	-0.395138
ENSMUSG00000042638	0.095276	0.872847	0.018369	-0.236765	-0.371285	0.710436
ENSMUSG00000042641	0.201425	-0.551605	0.218276	-0.183552	-0.019540	-0.287379
ENSMUSG00000042642	-0.253107	-0.559346	-0.166806	-0.199721	-0.118015	-0.106588
ENSMUSG00000042644	0.134455	0.119623	-0.124584	0.136374	-0.123627	0.077923
ENSMUSG00000042647	-0.042734	0.167590	-0.053734	-0.177352	-0.047848	-0.302230
ENSMUSG00000042650	0.165656	-0.019095	0.133959	-0.160102	-0.077802	-0.311641
ENSMUSG00000042660	-0.407680	0.269032	0.223971	-0.052961	0.418301	0.118132
ENSMUSG00000042662	-0.156571	-0.170279	-0.026564	-0.394588	-0.163499	-0.281361
ENSMUSG00000042670	0.133331	-0.015605	-0.196837	-0.042940	-0.107170	0.167625
ENSMUSG00000042671	-0.272353	1.145955	0.814382	0.072268	0.418778	0.340644
ENSMUSG00000042672	0.433418	0.013861	0.163448	-0.053141	-0.304024	-0.265514
ENSMUSG00000042675	0.590925	0.033316	0.085429	-0.188761	-0.139947	-0.125144
ENSMUSG00000042677	0.298990	0.140386	-0.008343	0.166430	-0.052333	-0.035399
ENSMUSG00000042678	0.420600	0.093674	0.169324	-0.469848	-0.267849	-0.569208
ENSMUSG00000042680	0.247939	-0.005124	-0.051596	0.490669	-0.176316	0.127804
ENSMUSG00000042682	0.382346	-0.253084	0.244560	-0.147102	0.118773	-0.055012
ENSMUSG00000042684	0.053141	1.052143	0.170764	0.530933	0.696018	0.903156
ENSMUSG00000042688	0.093365	0.248171	0.151438	0.014271	0.020386	-0.166392
ENSMUSG00000042694	0.064595	0.578198	0.661992	1.319223	0.979653	1.693884
ENSMUSG00000042699	0.197237	0.026724	-0.312708	-0.218474	-0.379561	-0.439618
ENSMUSG00000042700	0.102607	0.171555	0.377690	0.545752	0.751958	1.256597
ENSMUSG00000042705	0.052336	-0.048510	0.133925	-0.412175	0.083009	-0.277865
ENSMUSG00000042708	-0.817594	0.072157	-0.268202	0.034320	0.083977	-0.281721
ENSMUSG00000042709	0.346140	0.046913	0.033812	0.240813	0.325572	0.283938
ENSMUSG00000042712	0.274742	0.172870	0.274671	-0.276525	0.210824	0.225208
ENSMUSG00000042719	-0.526128	0.029276	-0.690268	-0.047358	-0.724526	-0.414797
ENSMUSG00000042724	-0.474337	0.225568	0.277758	0.829673	-0.288210	0.092666
ENSMUSG00000042726	-0.428627	0.107810	-0.006735	-0.085590	0.032257	0.221049
ENSMUSG00000042729	0.126136	0.785712	-0.150095	-0.442192	0.123645	-0.058813
ENSMUSG00000042737	-0.049878	-0.023900	-0.250049	-0.258215	-0.098101	-0.211090
ENSMUSG00000042742	0.517033	-0.318327	-0.070518	-0.607657	-0.104895	-0.113239
ENSMUSG00000042743	-0.040841	0.605274	0.606108	0.865542	0.471731	1.016017
ENSMUSG00000042744	-0.424352	0.080672	-0.367644	0.116786	-0.250801	-0.087893
ENSMUSG00000042745	0.103382	-0.773839	-0.612603	-0.571946	-0.577209	-1.064446
ENSMUSG00000042747	-0.316257	0.250025	-0.090324	-0.183010	-0.101737	-0.178326
ENSMUSG00000042751	0.229252	0.422662	0.869156	0.064700	0.635212	1.001007
ENSMUSG00000042757	0.861783	1.297945	1.278139	1.078993	0.103946	0.804361
ENSMUSG00000042763	-0.317404	0.769418	-0.005883	0.150451	-0.208991	-0.519914
ENSMUSG00000042766	-0.580796	-0.237124	-0.501173	0.087159	-0.208856	-0.452155
ENSMUSG00000042770	0.428836	1.589711	-0.189826	1.966360	1.911856	0.824239
ENSMUSG00000042772	0.683351	-0.247803	-0.235153	-0.617588	-0.146235	-0.377439
ENSMUSG00000042784	0.163323	0.453762	-0.176169	0.093211	-0.067228	-0.074020
ENSMUSG00000042787	0.049875	-0.232765	-0.285504	-0.415908	-0.259240	-0.053183
ENSMUSG00000042788	-0.949005	-0.516067	-0.318529	0.032187	-0.421069	-0.329394
ENSMUSG00000042790	0.912983	0.735393	0.869266	-0.204721	0.302921	0.057758
ENSMUSG00000042793	0.849614	1.428148	0.902674	0.144770	0.532423	-0.062837
ENSMUSG00000042797	0.438464	-0.098461	0.119909	0.170133	0.207512	0.029119
ENSMUSG00000042804	-0.426548	0.664414	1.376178	0.055557	-0.064616	-0.639859
ENSMUSG00000042807	0.056027	0.563050	0.898497	1.220312	0.748579	0.965526
ENSMUSG00000042810	0.785162	0.901390	1.014000	0.700620	0.904975	0.850502
ENSMUSG00000042814	0.004538	-0.171399	-0.316204	-0.132129	-0.067096	-0.257599
ENSMUSG00000042817	0.542427	0.842620	0.963127	0.774517	1.012244	1.059706
ENSMUSG00000042821	0.375283	-0.710333	0.320781	-0.653068	0.048362	-0.167423
ENSMUSG00000042826	0.037501	-0.361971	1.200836	0.933086	-0.356981	-0.057032
ENSMUSG00000042831	-0.054691	-0.283906	0.000747	-0.372354	0.059466	0.210059
ENSMUSG00000042842	-0.234409	-0.055423	0.055819	0.277920	0.040044	-0.294799
ENSMUSG00000042846	-0.273221	0.044327	-0.142883	0.680957	1.715145	1.094878
ENSMUSG00000042851	0.316978	-0.142473	-0.228014	-0.746388	-0.379544	-0.375282
ENSMUSG00000042854	0.191846	-0.101915	-0.002272	-0.062750	-0.079611	-0.132683
ENSMUSG00000042857	0.765521	0.416546	0.643306	-0.048088	0.136041	-0.160530
ENSMUSG00000042861	0.009483	-0.427432	0.013810	0.547636	0.039668	-0.337276
ENSMUSG00000042870	0.041235	-0.007231	-0.240725	-0.356255	-0.234182	-0.077343
ENSMUSG00000042873	0.012250	-0.584526	-0.491037	-0.126431	-0.220415	-0.572044
ENSMUSG00000042874	-0.598108	0.672039	0.120287	1.647126	0.313387	0.116284
ENSMUSG00000042901	0.176337	-0.008704	0.164149	-0.159788	0.414370	0.304880
ENSMUSG00000042903	-0.171874	0.122414	-0.203279	0.098408	0.247882	0.078352
ENSMUSG00000042940	-0.104994	-0.274196	-0.335515	-0.235982	-0.194278	-0.354227
ENSMUSG00000042942	0.293572	0.237100	0.375263	0.827263	0.274688	2.009804
ENSMUSG00000042961	-0.373152	-0.252847	0.092785	0.199818	0.153703	0.194313
ENSMUSG00000042962	-0.130937	-0.459975	-0.142978	-0.303314	-0.243081	-0.191654
ENSMUSG00000042976	-0.057645	1.171243	1.458177	0.587530	0.414602	1.183566
ENSMUSG00000042978	0.787453	0.866249	0.702025	-0.190674	0.593890	0.404874
ENSMUSG00000042985	0.117998	-0.139901	0.016502	-0.308581	0.260257	-0.141062
ENSMUSG00000042988	0.350354	-0.578000	-0.183092	0.078741	-0.226019	-0.821287
ENSMUSG00000042992	0.147420	0.315022	0.019082	0.175887	0.215520	-0.045912
ENSMUSG00000042993	-0.143822	-0.815230	-0.215112	-0.574532	-0.634377	-0.756438
ENSMUSG00000042997	0.203249	0.041961	0.329520	0.281639	0.349727	0.310503
ENSMUSG00000043004	-0.600375	0.051420	0.383832	0.088735	0.710701	0.239635
ENSMUSG00000043008	-0.205134	-0.192817	-0.142108	0.042907	-0.147183	-0.136820
ENSMUSG00000043013	-0.049845	-0.225502	0.135985	0.271280	0.207629	0.352338
ENSMUSG00000043015	0.303959	-0.015286	0.095601	-0.171154	0.097553	-0.022777
ENSMUSG00000043017	0.134615	-0.414708	-0.109496	-0.617613	-0.423613	-0.149838
ENSMUSG00000043019	-0.550433	-0.108782	-0.146940	0.106490	0.418258	0.775109
ENSMUSG00000043020	-0.299306	-0.093683	0.171236	-0.075847	-0.073285	0.167260
ENSMUSG00000043024	-0.260836	-0.188484	-0.191865	-0.089957	-0.048900	-0.332207
ENSMUSG00000043036	-0.779355	-0.128107	-0.587478	-0.550759	-0.650443	-0.822802
ENSMUSG00000043051	-1.087129	-0.499395	-0.365279	-0.173594	-0.464290	-0.629052
ENSMUSG00000043061	-0.099942	0.263302	-0.163939	0.506652	-0.115730	-0.007226
ENSMUSG00000043065	0.568878	0.071406	0.501690	0.097758	0.117442	-0.002340
ENSMUSG00000043067	0.774663	0.274059	0.572121	-0.072145	0.429172	0.407710
ENSMUSG00000043068	-0.934656	0.629862	0.119082	0.457428	0.241209	0.397577
ENSMUSG00000043079	0.448307	0.229132	0.299520	0.038069	-0.042873	-0.319432
ENSMUSG00000043085	-0.044148	0.371156	0.278321	-0.010115	-0.033592	-0.053120
ENSMUSG00000043088	-0.019607	-0.308494	0.300019	0.618010	-0.213506	0.057707
ENSMUSG00000043090	0.037100	0.074190	0.167486	0.013005	0.004985	0.107442
ENSMUSG00000043091	0.111999	-0.047651	-0.384022	-0.266942	-0.377543	-0.675995
ENSMUSG00000043102	-0.006778	-0.225680	-0.076453	-0.416249	-0.003469	-0.193958
ENSMUSG00000043110	0.063581	-0.345483	-0.220837	-0.415999	-0.399044	-0.458236
ENSMUSG00000043126	-0.062247	-0.131923	-0.149472	0.097090	0.011045	-0.121783
ENSMUSG00000043131	0.557822	-0.060533	-0.172438	-0.436230	0.000281	-0.238345
ENSMUSG00000043140	0.466278	0.001290	-0.086675	-0.611416	-0.279938	-0.607563
ENSMUSG00000043145	0.705164	0.985148	-0.253512	1.558094	0.941007	2.096878
ENSMUSG00000043154	0.541004	0.605006	0.467546	0.572746	0.435359	0.455008
ENSMUSG00000043155	-0.279559	-0.062671	0.118902	0.350146	0.421356	0.576294
ENSMUSG00000043157	-0.187877	0.067853	0.083789	-0.081909	-0.026180	-0.183719
ENSMUSG00000043162	0.439091	0.307676	0.314875	-0.043874	0.245288	-0.274718
ENSMUSG00000043183	-1.357638	-0.939961	-0.621351	-0.275198	-0.331067	-0.492405
